,host_id,host_response_rate,host_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,number_of_reviews_ltm,calculated_host_listings_count,reviews_per_month,dist_from_center,property_type_clean,parking,price_log,price_RobustScaler,parking_num
68996,21294386,70.0,1.0,Waltham Forest,E17 4BJ,51.59209,0.00114,House,Entire home/apt,7,2.0,4.0,4.0,98.0,0.0,0.0,1,0.0,1,1,1,0.65,12.303198553470171,House,1.0,4.584967478670572,0.1595744680851064,1.0
69020,143021330,100.0,1.0,Westminster,NW1 6DB,51.524190000000004,-0.16245,House,Entire home/apt,4,1.5,1.0,1.0,110.0,500.0,95.0,1,0.0,10,10,1,2.42,3.455868592076536,House,0.0,4.700480365792417,0.2872340425531915,0.0
69033,27572615,99.0,152.0,Westminster,NW1 6EX,51.52395,-0.16228,House,Entire home/apt,3,1.0,2.0,2.0,200.0,200.0,95.0,1,0.0,3,3,136,0.73,3.4332050797716573,House,0.0,5.298317366548036,1.2446808510638299,0.0
69064,109420905,100.0,1.0,Islington,N7 9RF,51.552009999999996,-0.11915999999999999,House,Entire home/apt,6,1.5,3.0,3.0,134.0,85.0,104.0,3,15.0,6,6,1,1.61,4.683949824005953,House,0.0,4.897839799950911,0.5425531914893617,0.0
69075,138131812,100.0,5.0,Lambeth,SW12,51.44692,-0.13959000000000002,House,Entire home/apt,6,1.0,3.0,3.0,82.0,3800.0,70.0,6,5.0,0,0,5,,7.151263794476881,House,1.0,4.406719247264253,-0.010638297872340425,1.0
69094,10231991,100.0,4.0,Lambeth,SW2 3QW,51.443490000000004,-0.11675999999999999,House,Entire home/apt,8,1.5,3.0,5.0,110.0,200.0,40.0,1,0.0,2,2,1,0.46,7.376505526051163,House,1.0,4.700480365792417,0.2872340425531915,1.0
69125,105564995,97.0,100.0,Hammersmith and Fulham,SW6 6DY,51.47099,-0.21833000000000002,House,Entire home/apt,5,1.0,2.0,4.0,160.0,500.0,98.0,4,20.0,2,2,88,0.85,8.170993187037952,House,0.0,5.075173815233827,0.8191489361702128,0.0
69130,245752352,100.0,1.0,Hammersmith and Fulham,NW10 6AD,51.53095,-0.23576,House,Entire home/apt,4,1.5,3.0,2.0,100.0,150.0,5.0,2,15.0,2,2,1,0.56,8.466932337575393,House,0.0,4.605170185988092,0.18085106382978725,0.0
69142,27572615,99.0,152.0,Wandsworth,SW11 6DY,51.458220000000004,-0.16441,House,Entire home/apt,7,2.0,4.0,5.0,220.0,350.0,155.0,1,0.0,0,0,136,,6.573467324297948,House,0.0,5.393627546352362,1.4574468085106382,0.0
69159,41617896,90.0,3.0,Wandsworth,SW11 5QS,51.470209999999994,-0.15323,House,Entire home/apt,7,1.0,3.0,4.0,129.0,150.0,100.0,1,0.0,2,2,3,0.9,5.032871530510227,House,0.0,4.859812404361672,0.48936170212765956,0.0
69197,1898279,100.0,2.0,Islington,N19 5ES,51.5566,-0.13672,House,Entire home/apt,16,3.5,5.0,0.0,590.0,0.0,150.0,1,0.0,2,2,2,1.36,5.350689809393962,House,1.0,6.380122536899765,5.3936170212765955,1.0
69221,386025,,1.0,Hackney,E5 0RQ,51.55498,-0.04874,House,Entire home/apt,6,2.0,3.0,4.0,210.0,500.0,100.0,1,0.0,1,1,1,0.37,6.936724165690732,House,0.0,5.3471075307174685,1.351063829787234,0.0
69226,245996469,,1.0,Islington,N1 8HP,51.53109,-0.09981,House,Entire home/apt,3,2.0,2.0,2.0,200.0,85.0,74.0,2,15.0,0,0,1,,2.6760328532755575,House,0.0,5.298317366548036,1.2446808510638299,0.0
69228,23567026,40.0,1.0,Wandsworth,SW15 6QZ,51.45617,-0.22089,House,Entire home/apt,4,1.0,2.0,2.0,87.0,85.0,84.0,2,15.0,3,3,1,1.06,9.284993691540862,House,1.0,4.465908118654584,0.0425531914893617,1.0
69242,2460381,90.0,1.0,Waltham Forest,E10 5QU,51.56162,-0.00836,House,Entire home/apt,4,1.5,2.0,2.0,140.0,1000.0,15.0,5,20.0,7,7,1,2.66,9.518879456044763,House,0.0,4.941642422609304,0.6063829787234043,0.0
69249,119335917,100.0,1.0,Wandsworth,SW15 1RN,51.46308,-0.21773,House,Entire home/apt,6,2.5,3.0,4.0,290.0,0.0,80.0,1,0.0,0,0,1,,8.635184374012363,House,0.0,5.66988092298052,2.202127659574468,0.0
69268,34776086,,1.0,Lambeth,SW12 0LJ,51.44225,-0.13197,House,Entire home/apt,6,3.0,4.0,4.0,150.0,500.0,50.0,1,0.0,1,1,1,0.24,7.574872833147823,House,1.0,5.0106352940962555,0.7127659574468085,1.0
69270,33889201,96.0,1433.0,Southwark,SE16 4XL,51.49882,-0.06602000000000001,House,Entire home/apt,5,3.0,4.0,4.0,305.0,495.0,300.0,5,0.0,0,0,1161,,3.805222608034302,House,0.0,5.720311776607412,2.3617021276595747,0.0
69271,33889201,96.0,1433.0,Richmond upon Thames,SW13 0AT,51.47007,-0.25285,House,Entire home/apt,7,2.0,4.0,6.0,224.0,495.0,300.0,6,0.0,1,1,1161,0.57,10.319731755802643,House,0.0,5.4116460518550396,1.5,0.0
69335,246218319,100.0,2.0,Hammersmith and Fulham,SW6 2PG,51.46994,-0.18769,House,Entire home/apt,4,1.0,2.0,2.0,111.0,0.0,100.0,1,0.0,3,3,2,0.82,6.547862400683012,House,0.0,4.709530201312334,0.2978723404255319,0.0
69370,68975233,,1.0,Wandsworth,SW17 8HN,51.428709999999995,-0.15482,House,Entire home/apt,8,2.5,4.0,5.0,195.0,0.0,0.0,1,0.0,1,1,1,0.24,9.36988857269428,House,0.0,5.272999558563747,1.1914893617021276,0.0
69379,246346065,100.0,1.0,Southwark,SE21 7JS,51.4491,-0.08545,House,Entire home/apt,4,1.0,3.0,3.0,120.0,0.0,0.0,1,0.0,16,16,1,5.0,7.120392430515411,House,0.0,4.787491742782046,0.39361702127659576,0.0
69392,8919370,100.0,1.0,Hounslow,W4 4ED,51.49015,-0.27585,House,Entire home/apt,4,1.5,2.0,2.0,125.0,0.0,0.0,1,0.0,0,0,1,,11.130955386955696,House,0.0,4.8283137373023015,0.44680851063829785,0.0
69408,105426627,100.0,3.0,Croydon,SE19 3AE,51.41819,-0.08114,House,Entire home/apt,2,1.5,1.0,1.0,79.0,1500.0,30.0,1,0.0,3,3,3,1.1,10.50369586237374,House,1.0,4.3694478524670215,-0.0425531914893617,1.0
69418,95059759,,1.0,Barnet,NW11 9EE,51.5741,-0.21203000000000002,House,Entire home/apt,6,3.0,3.0,2.0,300.0,0.0,60.0,1,0.0,0,0,1,,9.649016283242625,House,1.0,5.703782474656201,2.3085106382978724,1.0
69427,237021724,60.0,2.0,Barking and Dagenham,RM8 3RB,51.55558,0.13078,House,Entire home/apt,4,2.0,3.0,3.0,240.0,0.0,0.0,1,0.0,1,1,2,1.0,17.93821546872398,House,1.0,5.480638923341991,1.6702127659574468,1.0
69440,28793879,,3.0,Brent,NW10 9SU,51.548,-0.24634,House,Entire home/apt,5,1.0,3.0,2.0,140.0,0.0,0.0,1,0.0,0,0,3,,9.82688591673859,House,1.0,4.941642422609304,0.6063829787234043,1.0
69443,10566218,92.0,1.0,Brent,NW6 6JX,51.535740000000004,-0.20640999999999998,House,Entire home/apt,9,2.0,5.0,5.0,300.0,0.0,45.0,6,10.0,3,3,1,3.0,6.749611889773912,House,0.0,5.703782474656201,2.3085106382978724,0.0
69446,246593058,100.0,1.0,Hammersmith and Fulham,SW6 7LY,51.48281,-0.20604,House,Entire home/apt,10,3.5,5.0,6.0,400.0,250.0,99.0,1,0.0,3,3,1,3.0,6.7867319775107,House,0.0,5.991464547107982,3.372340425531915,0.0
69456,246609946,100.0,1.0,Merton,SW19 3jy,51.40136,-0.19852,House,Entire home/apt,10,2.5,4.0,4.0,200.0,100.0,80.0,4,15.0,9,9,1,2.27,13.281649909879862,House,1.0,5.298317366548036,1.2446808510638299,1.0
69461,2697128,100.0,1.0,Merton,SW19 2HT,51.42188,-0.17325,House,Entire home/apt,6,2.5,5.0,5.0,450.0,500.0,50.0,1,0.0,0,0,1,,10.496548570938373,House,1.0,6.1092475827643655,3.904255319148936,1.0
69478,47270647,100.0,7.0,Bexley,DA1 3PJ,51.447309999999995,0.18442,House,Entire home/apt,8,1.0,3.0,7.0,120.0,200.0,35.0,2,10.0,4,4,4,1.06,22.060534668629625,House,1.0,4.787491742782046,0.39361702127659576,1.0
69481,132415,100.0,1.0,Wandsworth,SW17 9PY,51.425059999999995,-0.15642,House,Entire home/apt,7,2.5,3.0,5.0,150.0,0.0,0.0,1,0.0,1,1,1,0.37,9.790360653895378,House,0.0,5.0106352940962555,0.7127659574468085,0.0
69484,178022571,99.0,662.0,Lambeth,SW47AA,51.46049,-0.13885999999999998,House,Entire home/apt,2,1.0,1.0,1.0,81.0,0.0,10.0,2,0.0,1,1,14,0.35,5.671891982893345,House,0.0,4.394449154672439,-0.02127659574468085,0.0
69485,178022571,99.0,662.0,Newham,E16 3EQ,51.511790000000005,0.02292,House,Entire home/apt,4,1.0,2.0,3.0,209.0,84.0,80.0,4,0.0,1,1,14,0.48,9.754815095904421,House,0.0,5.342334251964811,1.3404255319148937,0.0
69486,21867370,100.0,56.0,Camden,NW6 2BE,51.54828,-0.19947,House,Entire home/apt,7,1.5,3.0,5.0,139.0,150.0,60.0,6,5.0,5,5,57,1.44,7.0621487493628985,House,0.0,4.9344739331306915,0.5957446808510638,0.0
69502,207929552,100.0,5.0,Newham,E15 3BJ,51.5323,0.007409999999999999,House,Entire home/apt,5,1.5,2.0,3.0,150.0,0.0,30.0,4,0.0,2,2,3,0.67,9.028860789362138,House,1.0,5.0106352940962555,0.7127659574468085,1.0
69503,33889201,96.0,1433.0,Hammersmith and Fulham,W6 8JS,51.48984,-0.22148,House,Entire home/apt,7,2.0,4.0,4.0,313.0,495.0,300.0,8,0.0,0,0,1161,,7.490282769327324,House,0.0,5.746203190540153,2.4468085106382977,0.0
69504,33889201,96.0,1433.0,Wandsworth,SW19 8PR,51.44445,-0.1883,House,Entire home/apt,6,3.0,3.0,3.0,204.0,495.0,225.0,6,0.0,0,0,1161,,8.743793411957943,House,0.0,5.318119993844216,1.2872340425531914,0.0
69512,40475960,100.0,3.0,Haringey,N6 4RA,51.57989,-0.15186,House,Entire home/apt,8,3.5,5.0,6.0,540.0,0.0,80.0,1,0.0,0,0,3,,8.123934238571472,House,0.0,6.29156913955832,4.861702127659575,0.0
69538,163557146,100.0,1.0,Bromley,BR5 2LU,51.39857,0.10274000000000001,House,Entire home/apt,7,1.0,3.0,3.0,85.0,0.0,0.0,3,10.0,0,0,1,,19.667205604609016,House,1.0,4.442651256490317,0.02127659574468085,1.0
69541,8295465,,1.0,Islington,N19 4PJ,51.55936,-0.12545,House,Entire home/apt,10,2.5,5.0,5.0,245.0,0.0,100.0,1,0.0,0,0,1,,5.523604291866873,House,1.0,5.501258210544727,1.7234042553191489,1.0
69564,152602636,60.0,1.0,Westminster,W1H 7HJ,51.51686,-0.1601,House,Entire home/apt,12,4.0,5.0,10.0,1000.0,500.0,400.0,10,200.0,1,1,1,0.25,3.007331021087492,House,0.0,6.907755278982137,9.75531914893617,0.0
69579,33889201,96.0,1433.0,Wandsworth,SW11 6NN,51.459540000000004,-0.16118,House,Entire home/apt,11,3.0,5.0,5.0,448.0,495.0,375.0,11,0.0,0,0,1161,,6.337597711683385,House,0.0,6.104793232414985,3.882978723404255,0.0
69612,247038919,,1.0,Ealing,W5 4LJ,51.49992,-0.30299,House,Entire home/apt,2,1.0,1.0,1.0,95.0,0.0,0.0,1,0.0,0,0,1,,12.836973477613661,House,0.0,4.553876891600541,0.1276595744680851,0.0
69628,8443371,,2.0,Southwark,SE22 8NE,51.44808,-0.07432000000000001,House,Entire home/apt,6,2.5,4.0,5.0,300.0,3000.0,50.0,1,100.0,1,1,1,0.31,7.504494746565369,House,1.0,5.703782474656201,2.3085106382978724,1.0
69654,245628614,100.0,1.0,Enfield,N9 0JY,51.628240000000005,-0.0499,House,Entire home/apt,8,2.0,3.0,7.0,120.0,200.0,184.0,1,0.0,0,0,1,,13.972286936031262,House,1.0,4.787491742782046,0.39361702127659576,1.0
69655,33889201,96.0,1433.0,Hammersmith and Fulham,W12 0QP,51.5126,-0.24424,House,Entire home/apt,6,2.0,3.0,3.0,197.0,495.0,225.0,6,0.0,0,0,1161,,8.729681679866987,House,0.0,5.2832037287379885,1.2127659574468086,0.0
69660,19826493,100.0,32.0,Barking and Dagenham,IG11,51.52127,0.11008,House,Entire home/apt,5,1.5,2.0,3.0,129.0,250.0,90.0,4,19.0,0,0,31,,15.829675145491661,House,1.0,4.859812404361672,0.48936170212765956,1.0
69663,118849090,80.0,16.0,Camden,W1T 4BL,51.52077,-0.13781,House,Entire home/apt,4,1.0,1.0,2.0,150.0,200.0,40.0,2,19.0,4,4,13,1.06,1.8242367145328078,House,0.0,5.0106352940962555,0.7127659574468085,0.0
69671,159081154,100.0,1.0,Hammersmith and Fulham,SW6 7DW,51.47891,-0.21068,House,Entire home/apt,6,2.0,3.0,4.0,200.0,200.0,123.0,1,0.0,11,11,1,3.84,7.270926892363048,House,1.0,5.298317366548036,1.2446808510638299,1.0
69677,1199849,100.0,5.0,Westminster,W9 1NN,51.531490000000005,-0.18648,House,Entire home/apt,7,3.0,3.0,3.0,300.0,0.0,0.0,1,0.0,0,0,3,,5.304308286726682,House,1.0,5.703782474656201,2.3085106382978724,1.0
69738,247386530,90.0,1.0,Wandsworth,SW11 6LS,51.46012,-0.16193,House,Entire home/apt,10,2.0,5.0,7.0,150.0,500.0,200.0,1,0.0,1,1,1,1.0,6.305592078003071,House,0.0,5.0106352940962555,0.7127659574468085,0.0
69742,6054719,100.0,1.0,Southwark,SE22 0DG,51.452690000000004,-0.06745,House,Entire home/apt,6,2.5,3.0,0.0,100.0,0.0,40.0,1,0.0,4,4,1,1.38,7.256092711165609,House,1.0,4.605170185988092,0.18085106382978725,1.0
69750,219631041,100.0,9.0,Kensington and Chelsea,SW7 2NG,51.49451,-0.1727,House,Entire home/apt,12,3.5,5.0,6.0,547.0,0.0,170.0,12,0.0,3,3,9,0.96,4.1449459122193275,House,0.0,6.304448802421981,4.9361702127659575,0.0
69778,207929552,100.0,5.0,Bromley,SE20 7XL,51.40189,-0.06362999999999999,House,Entire home/apt,6,1.5,2.0,4.0,180.0,0.0,30.0,5,20.0,2,2,3,0.73,12.577411437649051,House,1.0,5.19295685089021,1.0319148936170213,1.0
69779,245931015,80.0,1.0,Wandsworth,SW11 5PD,51.46249,-0.15235,House,Entire home/apt,6,2.5,3.0,3.0,250.0,100.0,117.0,6,15.0,0,0,1,,5.773662633984177,House,0.0,5.521460917862246,1.7765957446808511,0.0
69821,33199609,88.0,1.0,Ealing,W5 4RL,51.49601,-0.30522,House,Entire home/apt,4,1.0,2.0,4.0,120.0,450.0,70.0,4,15.0,2,2,1,0.58,13.035361957567167,House,1.0,4.787491742782046,0.39361702127659576,1.0
69823,34452015,89.0,1.0,Kensington and Chelsea,W11 4NR,51.5097,-0.20955,House,Entire home/apt,6,3.0,3.0,3.0,400.0,1000.0,120.0,1,0.0,0,0,1,,6.325459000556098,House,0.0,5.991464547107982,3.372340425531915,0.0
69865,431902,92.0,13.0,Westminster,W1U 2LS,51.51727,-0.14637999999999998,House,Entire home/apt,8,2.0,3.0,3.0,350.0,600.0,120.0,6,40.0,6,6,13,1.62,2.122317217354889,House,1.0,5.857933154483459,2.8404255319148937,1.0
69866,179019069,100.0,1.0,Wandsworth,SW11,51.46852,-0.16496,House,Entire home/apt,6,2.5,4.0,3.0,150.0,500.0,125.0,1,0.0,6,6,1,2.5,5.623691029608405,House,0.0,5.0106352940962555,0.7127659574468085,0.0
69867,38067791,100.0,1.0,Lewisham,SE23 1PJ,51.45329,-0.04204,House,Entire home/apt,6,3.0,4.0,4.0,175.0,0.0,75.0,1,0.0,0,0,1,,8.1991562013435,House,0.0,5.1647859739235145,0.9787234042553191,0.0
69870,54388410,100.0,1.0,Merton,SW19 8PR,51.422270000000005,-0.19275,House,Entire home/apt,4,1.0,2.0,2.0,215.0,500.0,0.0,1,0.0,1,1,1,1.0,11.021061772857198,House,1.0,5.3706380281276624,1.4042553191489362,1.0
69879,17167199,,1.0,Wandsworth,SW18 2LP,51.454409999999996,-0.18607,House,Entire home/apt,4,1.0,2.0,2.0,120.0,200.0,35.0,1,50.0,0,0,1,,7.7528494670820045,House,0.0,4.787491742782046,0.39361702127659576,0.0
69898,25110951,100.0,19.0,Kensington and Chelsea,W8,51.49862,-0.1888,House,Entire home/apt,8,3.5,4.0,4.0,600.0,0.0,70.0,2,20.0,5,5,17,3.13,5.048022307626377,House,0.0,6.396929655216146,5.5,0.0
69924,37160868,100.0,2.0,Hammersmith and Fulham,W12 0BN,51.51732,-0.24714,House,Entire home/apt,8,1.0,3.0,3.0,140.0,150.0,40.0,6,20.0,2,2,2,0.6,8.962859230346208,House,1.0,4.941642422609304,0.6063829787234043,1.0
69928,177781035,70.0,2.0,Lambeth,,51.45862,-0.13485,House,Entire home/apt,4,1.0,2.0,2.0,523.0,0.0,19.0,2,105.0,7,7,2,1.75,5.811486419462815,House,0.0,6.259581464064923,4.680851063829787,0.0
69940,179790704,100.0,1.0,Camden,NW5 1UH,51.55628,-0.14286,House,Entire home/apt,10,3.0,5.0,8.0,150.0,0.0,0.0,1,0.0,0,0,1,,5.434615159216052,House,0.0,5.0106352940962555,0.7127659574468085,0.0
69952,49851295,74.0,17.0,Wandsworth,SW18 4LL,51.44692,-0.19047999999999998,House,Entire home/apt,4,1.0,2.0,2.0,268.0,0.0,95.0,1,0.0,0,0,17,,8.603864554206243,House,0.0,5.5909869805108565,1.9680851063829787,0.0
69959,667649,100.0,3.0,Tower Hamlets,E2 9ED,51.5319,-0.05786,House,Entire home/apt,4,2.5,2.0,2.0,475.0,1000.0,50.0,1,0.0,0,0,1,,4.831259914586989,House,0.0,6.163314804034641,4.170212765957447,0.0
69961,189781416,100.0,3.0,Kingston upon Thames,KT5 9HY,51.39416,-0.27745,House,Entire home/apt,7,1.5,3.0,3.0,150.0,350.0,100.0,3,20.0,5,5,3,2.78,16.944129525694493,House,1.0,5.0106352940962555,0.7127659574468085,1.0
69963,248144381,67.0,1.0,Southwark,SE22 9AA,51.4592,-0.07157000000000001,House,Entire home/apt,6,3.0,4.0,2.0,150.0,85.0,108.0,3,15.0,0,0,1,,6.485584810726601,House,0.0,5.0106352940962555,0.7127659574468085,0.0
69964,5297049,90.0,1.0,Westminster,W1G 6DA,51.52302,-0.151,House,Entire home/apt,8,3.5,4.0,8.0,950.0,500.0,120.0,8,50.0,2,2,1,0.73,2.704739602608214,House,0.0,6.856461984594587,9.22340425531915,0.0
69969,248154140,67.0,1.0,Newham,E6 5QQ,51.510459999999995,0.05397999999999999,House,Entire home/apt,5,1.0,3.0,5.0,110.0,0.0,0.0,1,0.0,3,3,1,1.45,11.900952881817933,House,0.0,4.700480365792417,0.2872340425531915,0.0
69975,203958662,100.0,1.0,Haringey,N6 4LL,51.57358,-0.16713,House,Entire home/apt,14,6.5,7.0,8.0,1200.0,3800.0,250.0,1,0.0,0,0,1,,7.849701083334017,House,1.0,7.090076835776092,11.882978723404255,1.0
69981,11962202,50.0,1.0,Wandsworth,SW11 5UY,51.46877,-0.15897999999999998,House,Entire home/apt,4,2.0,2.0,2.0,160.0,85.0,84.0,2,15.0,2,2,1,0.59,5.372042518529905,House,0.0,5.075173815233827,0.8191489361702128,0.0
69997,228345224,100.0,14.0,Hammersmith and Fulham,SW6,51.47803,-0.19202,House,Entire home/apt,8,3.0,4.0,4.0,280.0,350.0,155.0,1,0.0,1,1,17,0.91,6.219022283783541,House,0.0,5.634789603169249,2.095744680851064,0.0
70008,3467004,100.0,1.0,Waltham Forest,E17 8BX,51.576840000000004,-0.03069,House,Entire home/apt,4,1.0,2.0,2.0,90.0,200.0,65.0,1,0.0,2,2,1,0.76,9.58537640583672,House,0.0,4.499809670330265,0.07446808510638298,0.0
70018,248220001,100.0,1.0,Southwark,SE22 8UW,51.44932,-0.08202000000000001,House,Entire home/apt,8,2.0,5.0,5.0,180.0,500.0,180.0,1,0.0,2,2,1,0.8,7.176300324430841,House,0.0,5.19295685089021,1.0319148936170213,0.0
70030,35326473,100.0,2.0,Hillingdon,UB7 9BU,51.50992,-0.46989,House,Entire home/apt,6,1.0,2.0,4.0,120.0,100.0,25.0,4,30.0,8,8,1,2.61,24.331028200023006,House,1.0,4.787491742782046,0.39361702127659576,1.0
70058,35772611,100.0,3.0,Westminster,W2,51.51886,-0.19018,House,Entire home/apt,4,2.5,2.0,2.0,145.0,250.0,79.0,2,15.0,3,3,3,0.76,5.084482432742641,House,1.0,4.976733742420574,0.6595744680851063,1.0
70061,228345224,100.0,14.0,Hammersmith and Fulham,SW6 7EU,51.483000000000004,-0.20249,House,Entire home/apt,4,1.0,2.0,2.0,160.0,250.0,95.0,1,0.0,2,2,17,0.75,6.5577991237030595,House,0.0,5.075173815233827,0.8191489361702128,0.0
70078,33889201,96.0,1433.0,Hammersmith and Fulham,W6 0EP,51.49575,-0.23343000000000003,House,Entire home/apt,7,3.0,3.0,3.0,294.0,495.0,225.0,7,0.0,0,0,1161,,8.130971062901903,House,0.0,5.683579767338681,2.24468085106383,0.0
70079,33889201,96.0,1433.0,Merton,SW19 8DB,51.43867,-0.19951,House,Entire home/apt,7,2.0,3.0,5.0,216.0,495.0,225.0,7,0.0,0,0,1161,,9.7134310969442,House,0.0,5.375278407684165,1.4148936170212767,0.0
70080,33889201,96.0,1433.0,Hammersmith and Fulham,W6 8EB,51.48607,-0.2181,House,Entire home/apt,8,2.0,4.0,5.0,340.0,495.0,300.0,8,0.0,0,0,1161,,7.4066464532316365,House,0.0,5.8289456176102075,2.734042553191489,0.0
70081,33889201,96.0,1433.0,Westminster,W2 6QG,51.51783,-0.18143,House,Entire home/apt,4,2.0,2.0,2.0,254.0,495.0,150.0,4,0.0,0,0,1161,,4.468734814898491,House,0.0,5.537334267018537,1.8191489361702127,0.0
70083,53181897,0.0,1.0,Kensington and Chelsea,SW7 2SE,51.49606,-0.17121,House,Entire home/apt,7,3.5,3.0,4.0,400.0,0.0,70.0,1,0.0,1,1,1,0.29,3.981699183799124,House,1.0,5.991464547107982,3.372340425531915,1.0
70135,49416241,100.0,1.0,Richmond upon Thames,TW2 5RF,51.44318,-0.34557,House,Entire home/apt,4,1.0,2.0,2.0,90.0,0.0,20.0,1,0.0,3,3,1,1.1,17.40109166285317,House,0.0,4.499809670330265,0.07446808510638298,0.0
70165,5816412,100.0,3.0,Hackney,E9,51.53675,-0.0507,House,Entire home/apt,8,2.0,4.0,5.0,180.0,0.0,60.0,1,0.0,0,0,3,,5.535119153340419,House,1.0,5.19295685089021,1.0319148936170213,1.0
70191,13815070,99.0,37.0,Hammersmith and Fulham,W12 8JL,51.50525,-0.23037,House,Entire home/apt,6,2.0,3.0,3.0,300.0,250.0,80.0,1,0.0,3,3,29,1.1,7.782682814198119,House,1.0,5.703782474656201,2.3085106382978724,1.0
70192,5765830,100.0,1.0,Waltham Forest,E17 6JA,51.5897,-0.03567,House,Entire home/apt,4,1.0,2.0,2.0,120.0,0.0,0.0,1,0.0,2,2,1,0.73,10.542533714197965,House,0.0,4.787491742782046,0.39361702127659576,0.0
70200,177781035,70.0,2.0,Tower Hamlets,E1 4PE,51.523109999999996,-0.037630000000000004,House,Entire home/apt,4,1.0,2.0,2.0,489.0,0.0,15.0,2,100.0,0,0,2,,5.755486775799205,House,0.0,6.192362489474872,4.319148936170213,0.0
70209,28224751,100.0,1.0,Merton,CR4 4LY,51.39812,-0.16488,House,Entire home/apt,8,2.5,4.0,4.0,300.0,200.0,100.0,1,0.0,0,0,1,,12.833383660582472,House,1.0,5.703782474656201,2.3085106382978724,1.0
70211,248653098,100.0,1.0,Merton,SW20 9NY,51.40565,-0.21278000000000002,House,Entire home/apt,4,1.5,2.0,2.0,115.0,0.0,30.0,4,30.0,8,8,1,2.02,13.307980865761502,House,1.0,4.74493212836325,0.3404255319148936,1.0
70230,4788599,100.0,1.0,Croydon,CR0 6HU,51.38589,-0.07574,House,Entire home/apt,5,2.0,4.0,3.0,70.0,0.0,45.0,1,0.0,2,2,1,0.67,14.085514187000609,House,1.0,4.248495242049359,-0.13829787234042554,1.0
70255,228345224,100.0,14.0,Wandsworth,SW11,51.477940000000004,-0.16593,House,Entire home/apt,8,3.0,4.0,5.0,280.0,300.0,165.0,8,40.0,4,4,17,1.85,4.85183309875146,House,1.0,5.634789603169249,2.095744680851064,1.0
70259,33889201,96.0,1433.0,Merton,SW19 8PR,51.422340000000005,-0.1891,House,Entire home/apt,6,2.0,3.0,3.0,216.0,495.0,225.0,6,0.0,0,0,1161,,10.897901917955911,House,0.0,5.375278407684165,1.4148936170212767,0.0
70265,244965310,100.0,1.0,Hackney,N16 0NY,51.56154,-0.07443999999999999,House,Entire home/apt,4,1.5,0.0,2.0,300.0,200.0,73.0,1,0.0,3,3,1,1.45,6.486866330580798,House,0.0,5.703782474656201,2.3085106382978724,0.0
70275,22115472,98.0,12.0,Kensington and Chelsea,W8 4LY,51.502109999999995,-0.1942,House,Entire home/apt,10,3.5,6.0,6.0,650.0,0.0,150.0,5,15.0,6,6,11,1.65,5.334303497616378,House,1.0,6.476972362889683,6.031914893617022,1.0
70280,81257959,99.0,25.0,Hammersmith and Fulham,W14 9HW,51.48885,-0.21026999999999998,House,Entire home/apt,8,2.0,3.0,3.0,279.0,475.0,130.0,1,0.0,5,5,25,2.78,6.790857443663921,House,1.0,5.631211781821365,2.0851063829787235,1.0
70282,35614097,100.0,1.0,Merton,SW19 3HE,51.411609999999996,-0.19742,House,Entire home/apt,9,3.5,5.0,5.0,250.0,1000.0,80.0,1,0.0,0,0,1,,12.222200965977288,House,1.0,5.521460917862246,1.7765957446808511,1.0
70309,181417008,96.0,8.0,Haringey,N15 4DS,51.58611,-0.06687,House,Entire home/apt,8,1.0,4.0,4.0,200.0,300.0,102.0,1,0.0,3,3,7,3.0,9.18239377903924,House,0.0,5.298317366548036,1.2446808510638299,0.0
70314,40421915,100.0,22.0,Hammersmith and Fulham,W12 8BY,51.50475,-0.23513,House,Entire home/apt,6,1.5,3.0,3.0,220.0,0.0,0.0,1,0.0,0,0,19,,8.114970898428227,House,0.0,5.393627546352362,1.4574468085106382,0.0
70324,33889201,96.0,1433.0,Wandsworth,SW18 2AJ,51.451859999999996,-0.18478,House,Entire home/apt,8,2.0,4.0,5.0,263.0,495.0,300.0,8,0.0,0,0,1161,,7.92771575929443,House,0.0,5.572154032177765,1.9148936170212767,0.0
70330,74678982,80.0,1.0,Greenwich,SE10 9AJ,51.48553,0.00381,House,Entire home/apt,4,1.0,2.0,2.0,150.0,85.0,84.0,2,15.0,5,5,1,1.92,8.856207063986602,House,0.0,5.0106352940962555,0.7127659574468085,0.0
70368,2481602,100.0,1.0,Lewisham,SE4 1TE,51.467490000000005,-0.032780000000000004,House,Entire home/apt,2,1.5,1.0,1.0,80.0,300.0,30.0,1,30.0,4,4,1,1.22,7.5511925751591775,House,1.0,4.382026634673881,-0.031914893617021274,1.0
70395,242453736,100.0,5.0,Hammersmith and Fulham,SW6,51.4721,-0.19014,House,Entire home/apt,8,4.0,4.0,4.0,498.0,1000.0,150.0,2,25.0,0,0,3,,6.516326848574752,House,0.0,6.210600077024653,4.414893617021277,0.0
70407,249319155,,1.0,Hillingdon,UB3 5BP,51.48445,-0.43409,House,Entire home/apt,1,1.0,0.0,1.0,500.0,0.0,0.0,1,0.0,0,0,1,,22.042819472614152,House,1.0,6.214608098422191,4.4361702127659575,1.0
